Stations_id, von_datum,bis_datum,Stationshoehe, geoBreite,geoLaenge ,Stationsname, Bundesland, Abgabe
1600,19510101,20021231,270,50.7,9.1167,Gemünden/Felda-Rülfenrod,Hessen,Frei
1601,19510101,20241030,216,50.0329,9.7365,Gemünden/Main-Adelsberg,Bayern,Frei
1602,19700101,20241030,177,48.433,7.993,Ohlsbach,Baden-Württemberg,Frei
1603,19010101,19541230,800,47.5667,10.0167,Genhofen Bezirk Sonth/Allgäu,Bayern,Frei
1604,19690101,20021231,75,51.8551,12.894,Gentha,Sachsen-Anhalt,Frei
1605,19510101,20241030,35,52.3875,12.1602,Genthin,Sachsen-Anhalt,Frei
1607,19410101,20241030,344,49.1934,11.0267,Georgensgmünd,Bayern,Frei
1608,19410101,19671230,18,52.5667,7.05,Georgsdorf,Niedersachsen,Frei
1609,19510101,20140630,133,52.1947,8.0599,Georgsmarienhütte,Niedersachsen,Frei
1610,19000601,20061231,200,50.891,12.0641,Gera-Untermhaus,Thüringen,Frei
1611,19460101,20071231,242,50.9263,12.0599,Gera-Langenberg,Thüringen,Frei
1612,19520101,20241030,311,50.8812,12.1289,Gera-Leumnitz,Thüringen,Frei
1613,19690101,20061231,220,50.8488,12.0971,Gera-Zwötzen,Thüringen,Frei
1614,19410101,19761231,474,49.2514,9.9338,Gerabronn,Baden-Württemberg,Frei
1615,19740101,20010930,100,53.2382,12.1867,Gerdshagen,Brandenburg,Frei
1616,19610101,20020930,106,49.2136,8.3741,Germersheim,Rheinland-Pfalz,Frei
1617,19470701,20071231,210,51.7259,11.1317,Gernrode,Sachsen-Anhalt,Frei
1618,19690101,19961231,412,51.6906,11.1361,Gernrode-Sternhaus,Sachsen-Anhalt,Frei
1619,19410101,20241025,90,49.7622,8.4887,Gernsheim,Hessen,Frei
1620,19310101,19970531,465,50.2833,9.9,Geroda,Bayern,Frei
1621,19490101,20241030,553,50.2777,9.9144,Geroda-Platz,Bayern,Frei
1622,19510101,20030630,646,50.3499,11.5883,Geroldsgrün-Steinbach,Bayern,Frei
1623,19310101,20041231,530,50.4477,9.9174,Gersfeld,Hessen,Frei
1624,19510101,20021231,677,50.4167,9.8333,Gersfeld-Dalherda,Hessen,Frei
1625,19510101,20041231,240,49.1503,7.2034,Gersheim,Saarland,Frei
1626,19510101,20110731,653,48.6226,10.0321,Gerstetten,Baden-Württemberg,Frei
1627,19410101,20241030,561,48.5995,10.1313,Gerstetten-Dettingen,Baden-Württemberg,Frei
1628,19310101,19971231,455,48.45,10.8833,Gersthofen,Bayern,Frei
1629,19460712,20021231,210,50.9615,10.071,Gerstungen,Thüringen,Frei
1631,19690101,19901231,45,52.1833,11.75,Gerwisch,Sachsen-Anhalt,Frei
1632,19510101,20011231,62,51.9408,6.9929,Gescher,Nordrhein-Westfalen,Frei
1633,19410101,19991231,215,51.5829,8.4707,Geseke-Eringerfeld,Nordrhein-Westfalen,Frei
1634,19510101,19990630,483,48.3244,10.7062,Gessertshausen-Wollishausen,Bayern,Frei
1635,19410101,19771231,850,49.3333,12.7833,Gibacht,Bayern,Frei
1636,19510101,20051231,295,49.6556,9.9449,Giebelstadt,Bayern,Frei
1637,19310101,19940228,155,51.6,10.2167,Gieboldehausen,Niedersachsen,Frei
1638,19490101,19840430,158,50.591,8.6551,Gießen (Lahntal),Hessen,Frei
1639,19390101,20241030,203,50.6017,8.6439,Gießen/Wettenberg,Hessen,Frei
1640,19790401,19981231,51,52.4833,10.55,Gifhorn,Niedersachsen,Frei
1641,19890101,20241030,63,52.5319,10.5182,Gifhorn-Kästorf,Niedersachsen,Frei
1642,20030615,20241030,550,48.1085,11.2781,Gilching,Bayern,
1643,19510101,20061231,168,51.6351,10.0888,Gillersheim,Niedersachsen,Frei
1644,19510101,19701230,77,53.0333,9.7333,Gilmerdingen,Niedersachsen,Frei
1645,19310101,20241030,327,50.9656,9.05,Gilserberg-Moischeid,Hessen,Frei
1646,19510101,20051231,9,54.4576,13.2551,Gingst,Mecklenburg-Vorpommern,Frei
1647,19410101,20241030,237,51.7902,10.2192,"Grund-Windhausen, Bad",Niedersachsen,Frei
1648,19510101,20241030,282,50.7592,8.5572,Gladenbach-Weidenhausen,Hessen,Frei
1649,19510101,20151031,30,52.7721,11.5652,Gladigau,Sachsen-Anhalt,Frei
1650,19811001,20241030,250,49.4648,7.4111,Henschtal,Rheinland-Pfalz,Frei
1651,19450401,20081231,368,50.8499,13.7629,Glashütte,Sachsen,Frei
1652,19510101,20241024,419,49.9014,11.4304,Mistelgau-Hardt,Bayern,Frei
1653,19410101,20010831,368,50.2,8.3833,Glashütten-Schloßborn,Hessen,Frei
1654,18840101,20241030,182,51.1597,12.7004,"Lausick, Bad-Glasten",Sachsen,Frei
1655,19310101,19701230,506,48.45,8.5167,Glatten,Baden-Württemberg,Frei
1656,19450401,19930531,235,50.8152,12.5248,Glauchau,Sachsen,Frei
1657,19690101,20021231,81,51.652,11.9879,Glauzig,Sachsen-Anhalt,Frei
1658,19510101,20061231,318,51.4376,10.0596,Gleichen-Elbickerode,Niedersachsen,Frei
1659,19410101,20030831,185,51.4693,9.9788,Gleichen-Reinhausen,Niedersachsen,Frei
1660,19860401,20051231,419,49.3065,12.7381,Gleißenberg-Ried,Bayern,Frei
1661,19510101,20010630,43,52.2378,11.6824,Glindenberg,Sachsen-Anhalt,Frei
1662,19410101,19771231,440,48.5,10.4833,Glött,Bayern,Frei
1663,19410101,20051231,552,47.9952,11.9153,Baiern-Kleinrohrsdorf,Bayern,Frei
1664,19510101,20020930,326,48.0474,7.9427,Glottertal,Baden-Württemberg,Frei
1665,18970901,20061231,5,54.8664,9.5977,Glücksburg-Holnis,Schleswig-Holstein,Frei
1666,19880401,20241030,12,54.8273,9.5058,Glücksburg-Meierwik,Schleswig-Holstein,Frei
1667,18970601,20210723,1,53.797,9.4295,Glückstadt,Schleswig-Holstein,Frei
1668,19810801,19981231,5,53.3333,9,Gnarrenburg-Karlshöfen,Niedersachsen,Frei
1669,19690101,20241030,43,53.808,12.9607,Borrentin-Wolkwitz,Mecklenburg-Vorpommern,Frei
1671,19710101,20061231,25,54.1353,9.8249,Gnutz,Schleswig-Holstein,Frei
1673,19710101,20241030,16,51.6849,6.1053,Goch-Asperden,Nordrhein-Westfalen,Frei
1674,19510101,20241030,496,48.8621,9.8868,Göggingen,Baden-Württemberg,Frei
1677,18991001,20051231,110,53.421,13.5649,"Göhren, Kreis Mecklenburg-Strelitz",Mecklenburg-Vorpommern,Frei
1678,19470701,20021231,300,50.7141,12.0166,Göhren-Döhlen,Thüringen,Frei
1679,19410101,20241030,243,49.5944,8.0422,Göllheim,Rheinland-Pfalz,Frei
1680,19310101,20241030,368,48.6889,9.6345,Göppingen-Jebenhausen,Baden-Württemberg,Frei
1681,18871101,20031231,565,48.7401,9.7158,Göppingen-Hohenstaufen,Baden-Württemberg,Frei
1682,19410101,20241030,819,47.7034,10.5135,Görisried,Bayern,Frei
1683,19510101,20031231,37,53.406,13.9082,Göritz,Brandenburg,Frei
1684,18670729,20241030,239,51.1621,14.9506,Görlitz,Sachsen,Frei
1685,19510101,20061130,19,53.9901,13.2471,Görmin-Passow,Mecklenburg-Vorpommern,Frei
1686,19690101,20051231,95,52.173,12.3703,Görzke,Brandenburg,Frei
1687,19460101,20230214,408,50.6275,11.8682,Göschitz,Thüringen,Frei
1688,19360101,20181231,243,50.8881,12.4384,Gößnitz,Thüringen,Frei
1689,19310101,20241030,441,49.7656,11.3062,Gößweinstein,Bayern,Frei
1690,19690101,20100930,45,52.3655,12.5519,Göttin,Brandenburg,Frei
1691,18580101,20241030,167,51.5002,9.9507,Göttingen,Niedersachsen,Frei
1692,19510101,20010630,243,51.5645,9.848,Göttingen-Esebeck,Niedersachsen,Frei
1693,19360801,20241030,107,51.0895,13.6321,Dresden-Gohlis,Sachsen,Frei
1694,18880101,20241030,59,53.6058,12.1034,Goldberg,Mecklenburg-Vorpommern,Frei
1695,19690101,20031231,21,52.9582,11.5471,Gollensdorf,Sachsen-Anhalt,Frei
1696,19690101,19911031,116,51.7,13.8833,Gollmitz,Brandenburg,Frei
1697,19690101,20241030,88,51.9861,13.5422,Golßen-Mahlsdorf,Brandenburg,Frei
1698,19830901,20041231,663,48.3996,9.3906,Gomadingen,Baden-Württemberg,Frei
1699,19690101,20021231,53,52.0714,11.8227,Gommern,Sachsen-Anhalt,Frei
1700,19690101,20051231,104,51.5334,13.619,Gorden,Brandenburg,Frei
1701,19510101,20141217,21,53.046,11.3608,Gorleben,Niedersachsen,Frei
1702,18920613,20041231,480,49.8586,7.0423,Gornhausen,Rheinland-Pfalz,Frei
1703,19690101,20061231,160,51.1979,11.8671,Goseck,Sachsen-Anhalt,Frei
1704,19310101,20060630,266,51.918,10.437,Goslar,Niedersachsen,Frei
1705,19690101,20021231,98,51.6693,12.4412,Gossa,Sachsen-Anhalt,Frei
1706,19460501,20001231,410,50.6357,11.4739,Goßwitz,Thüringen,Frei
1708,19790101,20240101,321,50.9331,10.67,Gotha-Sundhausen,Thüringen,Frei
1709,19500101,19901231,360,50.8496,13.9392,"Gottleuba, Bad",Sachsen,Frei
1710,20230127,20241030,430,50.8371,13.9343,"Gottleuba, Bad/Osterzgebirge",Sachsen,
1711,19780101,20241030,437,47.7344,8.7932,Gottmadingen,Baden-Württemberg,Frei
1712,19310101,19571230,700,47.8167,11.8,Gotzing,Bayern,Frei
1714,18950101,20241030,2,54.2475,12.2377,"Graal-Müritz, Seeheilbad",Mecklenburg-Vorpommern,Frei
1715,19860101,20061231,200,51.2259,10.542,Weinbergen-Grabe,Thüringen,Frei
1716,19410101,20241030,109,49.1478,8.4687,Graben-Neudorf,Baden-Württemberg,Frei
1717,18980901,20241030,28,53.2651,11.5042,Grabow (Kläranlage Fahlenkamp),Mecklenburg-Vorpommern,Frei
1718,19690101,20181231,62,52.2644,11.9804,Grabow-Ziegelsdorf,Sachsen-Anhalt,Frei
1719,19700101,20051231,70,53.5699,12.6015,Grabowhöfe,Mecklenburg-Vorpommern,Frei
1720,18990701,19991231,477,49.6481,11.245,Gräfenberg,Bayern,Frei
1721,19910101,20241030,506,49.664,11.2239,Gräfenberg-Kasberg,Bayern,Frei
1722,19710101,20241030,492,49.6686,11.2019,Gräfenberg-Rangen,Bayern,Frei
1723,19470201,20241030,424,50.7502,10.804,Geratal-Gräfenroda,Thüringen,Frei
1724,19730101,20241030,196,51.087,10.7379,Tonna-Gräfentonna,Thüringen,Frei
1725,19460101,20061231,412,50.5255,11.7169,Gräfenwarth (Sperrmauer),Thüringen,Frei
1726,19461001,20241030,408,50.7041,11.0182,Ilmenau-Gräfinau-Angstedt,Thüringen,Frei
1727,19510101,20241030,892,47.7728,8.2576,Grafenhausen/Hochschwarzwald,Baden-Württemberg,Frei
1728,19310101,20061231,411,49.7175,11.8999,Grafenwöhr,Bayern,Frei
1729,19510101,20241030,405,49.6994,11.9594,Grafenwöhr-Bruckendorfgmünd,Bayern,Frei
1730,19310101,20241030,448,48.896,12.9763,Grafling,Bayern,Frei
1731,19310101,20241001,589,48.9488,12.9773,Grafling-Mühlen,Bayern,Frei
1732,19510101,20051231,555,48.118,11.1651,Grafrath-Unteralting,Bayern,Frei
1733,19310101,20041231,760,47.4709,11.0181,Grainau,Bayern,Frei
1734,19310101,20241030,1008,47.4562,10.9939,Grainau-Eibsee,Bayern,Frei
1735,19951201,20241030,628,48.7894,13.629,Grainet-Rehberg,Bayern,Frei
1736,19510101,20241030,26,53.5731,10.6797,Grambek,Schleswig-Holstein,Frei
1737,19510101,20031231,39,53.416,14.332,Grambow,Mecklenburg-Vorpommern,Frei
1738,18910101,20010831,60,53.2149,14.0106,Gramzow,Brandenburg,Frei
1740,19690101,20051231,54,53.0057,13.165,Gransee,Brandenburg,Frei
1741,19690701,20111231,65,53.5032,11.9382,Granzin,Mecklenburg-Vorpommern,Frei
1742,19410101,20241028,447,49.6387,8.8361,Grasellenbach-Hammelbach,Hessen,Frei
1743,18840101,20021231,183,50.9999,13.9279,Graupa,Sachsen,Frei
1744,19690101,20241030,139,51.5718,14.4763,Spremberg-Graustein,Brandenburg,Frei
1745,19310101,19991231,264,50.741,9.4717,Grebenau,Hessen,Frei
1746,19310101,20241030,333,50.7431,9.4191,Grebenau-Reimenrod,Hessen,Frei
1747,19410101,20241030,435,50.4876,9.3322,Grebenhain,Hessen,Frei
1748,19360101,20050331,608,50.4788,9.262,Grebenhain-Herchenhain,Hessen,Frei
1749,19410101,19880331,478,50.5333,9.3167,Grebenhain-Ilbeshausen-Hochwaldhausen,Hessen,Frei
1750,19410101,20241030,190,51.4511,9.4138,Grebenstein,Hessen,Frei
1751,19410101,20241030,388,49.0368,11.3633,Greding,Bayern,Frei
1753,19410101,20091231,562,49.099,11.3392,Greding-Österberg,Bayern,Frei
1754,18920717,20241030,430,50.6214,8.2925,Greifenstein,Hessen,Frei
1755,19410101,20041231,197,50.573,8.2938,Greifenstein-Allendorf,Hessen,Frei
1756,19690501,19910228,40,53.0833,13.9667,Greiffenberg,Brandenburg,Frei
1757,18980301,20241030,2,54.0967,13.4056,Greifswald,Mecklenburg-Vorpommern,Frei
1758,19510101,19771231,2,54.1,13.45,Greifswald-Wieck,Mecklenburg-Vorpommern,Frei
1759,19990701,20241030,12,54.2437,13.9102,Greifswalder Oie,Mecklenburg-Vorpommern,Frei
1760,19710101,20041231,450,49.5603,6.6829,Greimerath,Rheinland-Pfalz,Frei
1762,18970101,20061231,270,50.6249,12.1777,Greiz-Dölau,Thüringen,Frei
1763,19790101,20061231,273,50.626,12.176,Greiz-Dölau (Stausee),Thüringen,Frei
1764,19310101,20241030,273,49.6956,10.8344,Gremsdorf,Bayern,Frei
1765,19460101,20061231,163,51.2251,10.9395,Greußen,Thüringen,Frei
1766,19891001,20241030,48,52.1344,7.6969,Münster/Osnabrück,Nordrhein-Westfalen,Frei
1767,19510101,20051231,52,53.4649,10.8372,Greven-Granzin,Mecklenburg-Vorpommern,Frei
1768,19410101,20060930,71,51.0401,6.5896,Grevenbroich-Neurath,Nordrhein-Westfalen,Frei
1769,19071101,20241030,24,53.8312,11.1713,Grevesmühlen,Mecklenburg-Vorpommern,Frei
1770,19480401,20241030,38,52.4233,11.966,Tangerhütte-Grieben,Sachsen-Anhalt,Frei
1771,19690101,20031231,13,54.087,13.211,Griebenow-Kreutzmannshagen,Mecklenburg-Vorpommern,Frei
1772,19690101,20061231,74,51.8823,12.5056,Griebo,Sachsen-Anhalt,Frei
1773,19410101,20100331,390,48.488,13.2237,"Griesbach, Bad im Rottal-Kemading",Bayern,Frei
1775,18820101,20061231,384,50.9513,13.5011,Tharandt-Grillenburg,Sachsen,Frei
1776,19450401,20061231,150,51.2354,12.712,Grimma,Sachsen,Frei
1777,19690101,20031130,114,52.0592,12.319,Reuden,Sachsen-Anhalt,Frei
1779,19510101,20241030,18,54.1413,13.006,Papenhagen-Hoikenhagen,Mecklenburg-Vorpommern,Frei
1780,19470601,20061231,570,50.4316,11.9443,Burgstein-Grobau,Sachsen,Frei
1781,19510101,20021231,155,51.1251,12.0368,Gröben,Sachsen-Anhalt,Frei
1782,19690101,20001231,37,52.2833,13.1833,Gröben-Jütchendorf,Brandenburg,Frei
1783,19510101,20051231,508,48.1958,11.3655,Gröbenzell,Bayern,Frei
1784,19690101,20061231,123,51.4693,12.1229,Wiedersdorf,Sachsen-Anhalt,Frei
1785,19690101,19941231,78,51.6833,11.8667,Gröbzig,Sachsen-Anhalt,Frei
1786,19031001,20241001,93,51.4195,13.4443,Gröditz,Sachsen,Frei
1787,19610101,20061231,15,54.15,10.95,Grömitz,Schleswig-Holstein,Frei
1788,19310101,20051231,676,47.8794,10.2552,Grönenbach-Thal,Bayern,Frei
1789,19690101,20241030,91,51.9364,11.2202,Gröningen,Sachsen-Anhalt,Frei
1790,19700101,20230101,64,51.7947,14.5068,Grötsch,Brandenburg,Frei
1791,19410101,20161231,40,52.2043,7.026,Gronau,Nordrhein-Westfalen,Frei
1792,19410101,20241030,27,52.7553,7.4815,Groß Berßen,Niedersachsen,Frei
1793,19690101,20241030,104,51.8806,11.465,Hecklingen-Groß Börnecke,Sachsen-Anhalt,Frei
1795,19690101,19910131,78,53.65,11.25,Groß Brütz,Mecklenburg-Vorpommern,Frei
1796,19690101,20051231,58,52.9943,13.5246,Groß Dölln,Brandenburg,Frei
1797,19700101,20021231,133,51.5656,14.5687,Groß Düben,Sachsen,Frei
1798,19310101,20010831,35,52.961,8.6215,Groß Ippener,Niedersachsen,Frei
1799,19690101,20180630,50,53.8475,11.3276,Groß Krankow-Käselow,Mecklenburg-Vorpommern,Frei
1800,19690101,20011231,45,53.8117,11.3142,Groß Krankow-Klein Krankow,Mecklenburg-Vorpommern,Frei
1801,19510101,20241030,31,52.4169,12.8006,Groß Kreutz-Krielow,Brandenburg,Frei
1802,19510101,20241030,50,52.0218,14.0441,Märkische Heide-Dollgen,Brandenburg,Frei
1803,19670101,20241030,35,54.0714,12.3238,Groß Lüsewitz,Mecklenburg-Vorpommern,Frei
1804,19480301,20201231,57,51.9412,11.7633,Bördeland-Kleinmühlingen (Steinbruch),Sachsen-Anhalt,Frei
1805,19690101,20030331,8,52.7042,14.3989,Groß Neuendorf,Brandenburg,Frei
1806,19690101,20110930,55,53.5929,11.8296,Bülow-Runow,Mecklenburg-Vorpommern,Frei
1807,19310101,19990731,73,52.6464,10.4343,Groß Oesingen,Niedersachsen,Frei
1808,19690101,20021231,100,51.928,11.1164,Groß Quenstedt,Sachsen-Anhalt,Frei
1809,19690101,20181231,125,52.1207,11.3915,Groß Rodensleben,Sachsen-Anhalt,Frei
1810,19690101,20241030,55,52.9094,13.5371,Schorfheide-Groß Schönebeck,Brandenburg,Frei
1811,19690101,20061231,45,52.5055,11.7518,Groß Schwarzlosen,Sachsen-Anhalt,Frei
1812,19690101,20061231,39,52.6878,11.8085,Groß Schwechten,Sachsen-Anhalt,Frei
1813,19310101,20241030,17,54.4032,9.7654,Groß Wittensee,Schleswig-Holstein,Frei
1814,19410101,20241030,87,49.9052,8.4459,Groß-Gerau-Wallerstädten,Hessen,Frei
1815,19510101,19970731,168,49.8667,8.9333,Groß-Umstadt (Kläranlage),Hessen,Frei
1816,19310101,20021231,390,51.2606,9.7905,Großalmerode,Hessen,Frei
1817,19690101,20011231,85,51.9792,11.2294,Großalsleben,Sachsen-Anhalt,Frei
1818,19690101,20051231,40,52.3667,13.3167,Großbeeren,Brandenburg,Frei
1819,19060801,20140331,398,51.3606,10.6965,Sondershausen-Großberndten,Thüringen,Frei
1820,19490101,20021231,265,50.85,11.6667,Großbockedra,Thüringen,Frei
1821,19450801,20031231,138,51.339,13.0322,Dahlen-Großböhla,Sachsen,Frei
1822,19510101,20031231,224,49.0062,9.2867,Großbottwar,Baden-Württemberg,Frei
1823,19450808,20061231,668,50.581,11.0048,Großbreitenbach,Thüringen,Frei
1824,19310101,20061231,8,53.3696,7.6405,Großefehn-Strackholt,Niedersachsen,Frei
1825,19760101,20051231,18,53.6685,12.5201,Großen Luckow,Mecklenburg-Vorpommern,Frei
1826,19410101,20031231,328,51.9489,9.2964,Großenberg,Niedersachsen,Frei
1827,19310101,20241030,3,54.3726,11.0828,Großenbrode,Schleswig-Holstein,Frei
1829,19510101,20000430,38,52.9432,8.2105,Großenkneten-Sage,Niedersachsen,Frei
1830,19310101,20110119,270,50.5455,9.5175,Großenlüder-Kleinlüder,Hessen,Frei
1832,19821101,20241030,1436,49.1129,13.1338,Großer Arber,Bayern,Frei
1833,19470101,19821031,1307,49.0851,13.2801,Grosser Falkenstein,Bayern,Frei
1834,19510101,19780630,913,50.8519,10.4665,Grosser Inselsberg,Thüringen,Frei
1835,19020331,19910131,200,51.0667,10.8333,Großfahner,Thüringen,Frei
1836,19690101,20021231,151,51.2151,12.1799,Großgörschen,Sachsen-Anhalt,Frei
1837,19690101,19961231,143,51.172,12.1388,Großgrimma-Deumen,Sachsen-Anhalt,Frei
1838,19310101,19960731,326,49.4067,10.7959,Großhabersdorf,Bayern,Frei
1839,19450401,20011231,283,51.1155,14.1082,Großharthau,Sachsen,Frei
1840,18980101,20061231,490,50.8127,13.3425,Großhartmannsdorf/Speicher,Sachsen,Frei
1841,19310101,20060228,4,53.5928,7.3436,Großheide,Niedersachsen,Frei
1842,19310101,20051231,295,50.1791,10.9356,Großheirath-Buchenrod,Bayern,Frei
1844,19590101,20241030,517,47.9411,11.9004,Feldkirchen-Westerham-Lenzmühle,Bayern,Frei
1845,19770101,19901231,360,50.7833,11.3667,Großkochberg,Thüringen,Frei
1846,20060101,20241030,344,48.6773,12.6207,Pilsting-Bäckermühle,Bayern,
1847,19690101,20241030,92,51.2743,12.0517,Weißenfels-Wengelsdorf,Sachsen-Anhalt,Frei
1848,19461201,20241030,118,51.309,12.1718,Markranstädt-Großlehna,Sachsen,Frei
1849,19410101,20061231,408,48.8126,11.5728,Großmehring-Theißing,Bayern,Frei
1850,19500811,19910930,201,51.2167,11.3,Großmonra,Thüringen,Frei
1851,20020101,20241030,110,49.9229,9.0904,Großostheim,Bayern,
1852,19500501,19971231,162,51.2573,12.5145,Großpösna-Oberholz,Sachsen,Frei
1853,19410101,20211231,318,49.6671,9.7888,Großrinderfeld-Ilmspan,Baden-Württemberg,Frei
1854,19471101,20241030,263,51.1202,13.9794,Großröhrsdorf-Kleinröhrsdorf,Sachsen,
1855,19020501,19901031,310,50.9,14.6667,Großschönau,Sachsen,Frei
1856,19820101,19970630,320,50.9333,11.4833,Großschwabhausen,Thüringen,Frei
1857,19510101,20030831,195,51.4934,10.6918,Großwechsungen,Thüringen,Frei
1858,19460701,20241030,188,51.1662,10.6354,"Langensalza, Bad-Großwelsbach",Thüringen,Frei
1860,19310101,20020630,2,54.2276,11.0333,Grube,Schleswig-Holstein,Frei
1861,19510101,19971231,697,50.4527,12.3538,Grünbach,Sachsen,Frei
1863,19410101,20241030,258,50.2667,9.1854,Gründau-Breitenborn,Hessen,Frei
1864,19710101,19850630,150,50.25,9.15,Gründau-Haingründau,Hessen,Frei
1865,19510101,19901231,37,52.6833,12.9667,Grünefeld,Brandenburg,Frei
1866,19690101,20051231,95,51.5068,13.7154,Grünewalde,Brandenburg,Frei
1867,19450701,19990228,447,50.7677,13.1505,Grünhainichen,Sachsen,Frei
1868,19710101,20020630,35,52.4264,13.8382,Grünheide/Mark,Brandenburg,Frei
1869,19690101,20241030,56,53.3154,13.9339,Grünow,Brandenburg,Frei
1870,19310101,20241030,160,49.5665,8.178,Grünstadt,Rheinland-Pfalz,Frei
1871,19510101,19970228,564,48.5912,9.6467,Gruibingen,Baden-Württemberg,Frei
1872,19510101,20021231,290,51.0182,13.5575,Grumbach,Sachsen,Frei
1873,19310101,20070331,300,51.7956,10.238,"Grund, Bad",Niedersachsen,Frei
1874,19800701,19921130,320,51.8,10.2167,"Grund, Bad (Erzbergwerk)",Niedersachsen,
1875,19510101,20021231,492,48.9354,9.7364,"Gschwend, Kr. Ostalb",Baden-Württemberg,Frei
1876,18900101,20241030,49,51.9473,14.692,Guben,Brandenburg,Frei
1877,19510101,19960331,220,51.1667,9.35,Gudensberg,Hessen,Frei
1878,19510101,19971031,60,53.2021,11.9682,Gülitz,Brandenburg,Frei
1879,19450401,19981130,549,50.6669,12.8548,Günsdorf,Sachsen,Frei
1880,19690101,20241030,243,51.2978,11.0536,Kyffhäuserland-Günserode,Thüringen,Frei
1881,19450401,20011231,140,51.2167,11.0833,Günstedt,Thüringen,Frei
1882,19690101,19910531,420,51.6464,10.981,Güntersberge,Sachsen-Anhalt,Frei
1883,19690501,19980531,444,51.6651,10.9975,Güntersberge (Gut Bärenrode),Sachsen-Anhalt,Frei
1884,19690501,19980131,475,51.6345,10.934,Güntersberge-Friedrichshöhe,Sachsen-Anhalt,Frei
1885,19910101,20241030,420,51.6463,10.981,Harzgerode-Güntersberge,Sachsen-Anhalt,Frei
1886,19510101,20241030,444,48.4878,10.2608,Günzburg,Bayern,Frei
1887,19510101,20010131,45,52.7178,11.3758,Güssefeld,Sachsen-Anhalt,Frei
1888,19510101,20241030,10,53.8119,12.114,Parum,Mecklenburg-Vorpommern,Frei
1889,18880115,20031231,15,53.7773,12.2451,Güstrow-Kluess,Mecklenburg-Vorpommern,Frei
1891,18880101,20241030,73,51.877,8.3577,Rheda-Wiedenbrück-Lintel,Nordrhein-Westfalen,Frei
1893,19710101,19870930,76,51.9,8.3667,Gütersloh (Wasserwerk),Nordrhein-Westfalen,Frei
1894,18900520,20051231,15,53.9431,13.4038,Gützkow,Mecklenburg-Vorpommern,Frei
1895,19510101,20040630,250,51.023,7.5872,Gummersbach,Nordrhein-Westfalen,Frei
1897,19310101,19990630,315,51.0473,7.5017,Gummersbach-Wegescheid,Nordrhein-Westfalen,Frei
1898,19310101,20021231,432,48.5307,10.3696,Gundelfingen/Donau-Peterswörth,Bayern,Frei
1899,18871113,20241030,170,49.2859,9.1662,Gundelsheim,Baden-Württemberg,Frei
1900,20060102,20241030,450,48.4522,12.1549,Vilsheim-Münchsdorf,Bayern,
